term_key,campaign_name,ad_group_name,impressions_ads_detail,clicks_ads_detail,cost_ads_detail,conversions_ads_detail,search_budget_lost_impression_share_detail,ctr_ads_detail,avg_cpc_ads_detail,cpa_ads_detail,detail_recommendation
creme gel facial,WG_Shopping | Best Sellers | nbd,shopping | best sellers,5,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
creme gel facial,WG_Shopping | Portfólio Geral | nbd,todos,9,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
creme gel facial chuva de ozônio kokeshi,WG_Search | Institucional | bd,search_kokeshi,41,2,2.803891,0.0,0.0016114096553333,0.04878048780487805,1.4019455,,monitorar
creme gel facial chuva de ozônio kokeshi,WG_Search | Institucional | bd,search_kokeshi | olhos de gueixa,1,0,0.0,0.0,0.0016114096553333,0.0,,,monitorar
creme gel facial chuva de ozônio kokeshi,WG_Search | Institucional | bd,search_kokeshi | óleo de rosa mosqueta,1,0,0.0,0.0,0.0016114096553333,0.0,,,monitorar
creme gel facial gota de colageno kokeshi,WG_Search | Institucional | bd,search_kokeshi,6,2,1.7,0.0,0.0016114096553333,0.3333333333333333,0.85,,monitorar
creme gel facial gota de colágeno kokeshi,WG_Search | Institucional | bd,search_ kokeshi | pele porcelana,5,0,0.0,0.0,0.0016114096553333,0.0,,,monitorar
creme gel facial gota de colágeno kokeshi,WG_Search | Institucional | bd,search_kokeshi,116,6,4.334302,0.033311,0.0016114096553333,0.05172413793103448,0.7223836666666666,130.11623787937918,monitorar
creme gel facial gota de colágeno kokeshi,WG_Search | Institucional | bd,search_kokeshi | óleo de rosa mosqueta,1,0,0.0,0.0,0.0016114096553333,0.0,,,monitorar
creme gel facial gota de colágeno kokeshi e bom,WG_Search | Institucional | bd,search_kokeshi,4,0,0.0,0.0,0.0016114096553333,0.0,,,monitorar
creme gel facial kokeshi,WG_Search | Institucional | bd,search_kokeshi,6,1,0.085156,0.0,0.0016114096553333,0.16666666666666666,0.085156,,monitorar
creme gel facial pele plena kokeshi,WG_Search | Institucional | bd,search_ kokeshi | pele porcelana,4,0,0.0,0.0,0.0016114096553333,0.0,,,monitorar
creme gel facial pele plena kokeshi,WG_Search | Institucional | bd,search_kokeshi,5,0,0.0,0.0,0.0016114096553333,0.0,,,monitorar
creme gel gota de colágeno,WG_Search | Soluções | nbd,search | produtos de skincare,49,1,1.419827,0.0,0.0793697977877321,0.02040816326530612,1.419827,,monitorar
creme gel gota de colágeno kokeshi,WG_Search | Institucional | bd,search_ kokeshi | pele porcelana,1,0,0.0,0.0,0.0016114096553333,0.0,,,monitorar
creme gel gota de colágeno kokeshi,WG_Search | Institucional | bd,search_kokeshi,37,2,1.771332,0.0,0.0016114096553333,0.05405405405405406,0.885666,,monitorar
creme gel kokeshi,WG_Search | Institucional | bd,search_kokeshi,3,0,0.0,0.0,0.0016114096553333,0.0,,,monitorar
creme gel pele plena kokeshi,WG_Search | Institucional | bd,search_ kokeshi | pele porcelana,1,0,0.0,0.0,0.0016114096553333,0.0,,,monitorar
creme gel pele plena kokeshi,WG_Search | Institucional | bd,search_kokeshi,4,0,0.0,0.0,0.0016114096553333,0.0,,,monitorar
creme gel regenerador facial gota de colágeno kokeshi,WG_Search | Institucional | bd,search_ kokeshi | pele porcelana,1,0,0.0,0.0,0.0016114096553333,0.0,,,monitorar
creme gel regenerador facial gota de colágeno kokeshi,WG_Search | Institucional | bd,search_kokeshi,29,2,0.82,0.0,0.0016114096553333,0.06896551724137931,0.41,,monitorar
creme gel regenerador facial gota de colágeno kokeshi 45g,WG_Search | Institucional | bd,search_kokeshi,4,1,0.74,0.0,0.0016114096553333,0.25,0.74,,monitorar
creme gota de colageno,WG_Search | Soluções | nbd,search | produtos de skincare,76,3,3.399314,0.0,0.0793697977877321,0.039473684210526314,1.1331046666666666,,monitorar
creme gota de colageno kokeshi,WG_Search | Institucional | bd,search_kokeshi,33,1,0.69,0.0,0.0016114096553333,0.030303030303030304,0.69,,monitorar
creme gota de colageno kokeshi,WG_Search | Institucional | bd,search_kokeshi | body splash,1,0,0.0,0.0,0.0016114096553333,0.0,,,monitorar
creme gota de colágeno,WG_Search | Soluções | nbd,search | produtos de skincare,26,2,3.96,0.0,0.0793697977877321,0.07692307692307693,1.98,,monitorar
creme gotas de colageno,WG_Search | Soluções | nbd,search | produtos de skincare,4,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
creme gotas de colageno,WG_Shopping | Best Sellers | nbd,shopping | best sellers,12,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
creme gotas de colageno,WG_Shopping | Portfólio Geral | nbd,todos,22,1,0.46,0.0,0.0019842830030239,0.045454545454545456,0.46,,monitorar
creme gotas de colágeno kokeshi,WG_Search | Institucional | bd,search_kokeshi,11,0,0.0,0.0,0.0016114096553333,0.0,,,monitorar
creme gueixa,WG_Search | Institucional | bd,search_kokeshi | olhos de gueixa,15,1,1.28,1.0,0.0016114096553333,0.06666666666666667,1.28,1.28,manter_otimizar_neste_grupo
creme gueixa,WG_Search | Soluções | nbd,search | produtos de skincare,20,5,4.56264,0.0,0.0793697977877321,0.25,0.912528,,monitorar
creme gueixa,WG_Shopping | Best Sellers | nbd,shopping | best sellers,119,7,5.76,0.0,0.1216678938796651,0.058823529411764705,0.8228571428571428,,monitorar
creme gueixa,WG_Shopping | Portfólio Geral | nbd,todos,411,3,1.5,1.0,0.0019842830030239,0.0072992700729927005,0.5,1.5,manter_otimizar_neste_grupo
creme hada labo,WG_Shopping | Best Sellers | nbd,shopping | best sellers,23,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
creme hada labo,WG_Shopping | Portfólio Geral | nbd,todos,9,1,0.99,0.0,0.0019842830030239,0.1111111111111111,0.99,,monitorar
creme hidratante,WG_Search | Soluções | nbd,search | produtos de skincare,29,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
creme hidratante,WG_Shopping | Best Sellers | nbd,shopping | best sellers,284,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
creme hidratante,WG_Shopping | Portfólio Geral | nbd,todos,40,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
creme hidratante anti rugas,WG_Shopping | Best Sellers | nbd,shopping | best sellers,12,1,0.76,0.0,0.1216678938796651,0.08333333333333333,0.76,,monitorar
creme hidratante anti rugas,WG_Shopping | Portfólio Geral | nbd,todos,7,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
creme hidratante antiacne,WG_Shopping | Best Sellers | nbd,shopping | best sellers,2,1,0.57,0.0,0.1216678938796651,0.5,0.57,,monitorar
creme hidratante area dos olhos,WG_Search | Soluções | nbd,search | produtos de skincare,1,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
creme hidratante area dos olhos,WG_Shopping | Best Sellers | nbd,shopping | best sellers,47,1,0.53,0.0,0.1216678938796651,0.02127659574468085,0.53,,monitorar
creme hidratante area dos olhos,WG_Shopping | Portfólio Geral | nbd,todos,1,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
creme hidratante bom e barato para o rosto,WG_Shopping | Best Sellers | nbd,shopping | best sellers,3,1,1.09,0.0,0.1216678938796651,0.3333333333333333,1.09,,monitorar
creme hidratante bom para o rosto,WG_Search | Soluções | nbd,search | produtos de skincare,2,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
creme hidratante bom para o rosto,WG_Shopping | Best Sellers | nbd,shopping | best sellers,15,1,1.23,0.0,0.1216678938796651,0.06666666666666667,1.23,,monitorar
creme hidratante bom para o rosto,WG_Shopping | Portfólio Geral | nbd,todos,8,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
creme hidratante com colágeno,WG_Shopping | Best Sellers | nbd,shopping | best sellers,3,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
creme hidratante com colágeno,WG_Shopping | Portfólio Geral | nbd,todos,5,1,0.6,0.0,0.0019842830030239,0.2,0.6,,monitorar
creme hidratante coreano,WG_Search | Soluções | nbd,search | creme coreano para o rosto,5,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
creme hidratante coreano,WG_Search | Soluções | nbd,search | produtos coreanos para pele,5,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
creme hidratante coreano,WG_Shopping | Best Sellers | nbd,shopping | best sellers,175,1,0.64,0.0,0.1216678938796651,0.005714285714285714,0.64,,monitorar
creme hidratante coreano,WG_Shopping | Portfólio Geral | nbd,todos,85,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
creme hidratante corporal,WG_Search | Soluções | nbd,search | produtos de skincare,1,1,7.13,0.0,0.0793697977877321,1.0,7.13,,monitorar
creme hidratante corporal,WG_Shopping | Portfólio Geral | nbd,todos,1,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
creme hidratante cruelty free,WG_Shopping | Best Sellers | nbd,shopping | best sellers,2,1,0.31,0.0,0.1216678938796651,0.5,0.31,,monitorar
creme hidratante cruelty free,WG_Shopping | Portfólio Geral | nbd,todos,4,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
creme hidratante de arroz,WG_Search | Soluções | nbd,search | produtos de skincare,9,2,2.553912,0.0,0.0793697977877321,0.2222222222222222,1.276956,,monitorar
creme hidratante de arroz,WG_Shopping | Best Sellers | nbd,shopping | best sellers,28,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
creme hidratante de arroz,WG_Shopping | Portfólio Geral | nbd,todos,20,3,1.39,0.0,0.0019842830030239,0.15,0.4633333333333333,,monitorar
creme hidratante de pedreiro,WG_Shopping | Best Sellers | nbd,shopping | best sellers,1,1,1.35,1.0,0.1216678938796651,1.0,1.35,1.35,manter_otimizar_neste_grupo
creme hidratante e antirrugas,WG_Shopping | Best Sellers | nbd,shopping | best sellers,2,1,0.62,0.0,0.1216678938796651,0.5,0.62,,monitorar
creme hidratante facial,WG_Search | Soluções | nbd,search | produtos de skincare,9,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
creme hidratante facial,WG_Shopping | Best Sellers | nbd,shopping | best sellers,1167,3,1.54,0.0,0.1216678938796651,0.002570694087403599,0.5133333333333333,,monitorar
creme hidratante facial,WG_Shopping | Portfólio Geral | nbd,todos,239,5,2.49,0.0,0.0019842830030239,0.02092050209205021,0.49800000000000005,,monitorar
creme hidratante facial bom e barato,WG_Shopping | Best Sellers | nbd,shopping | best sellers,25,1,0.49,0.0,0.1216678938796651,0.04,0.49,,monitorar
creme hidratante facial bom e barato,WG_Shopping | Portfólio Geral | nbd,todos,1,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
creme hidratante facial oil free,WG_Shopping | Best Sellers | nbd,shopping | best sellers,9,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
creme hidratante facial oil free,WG_Shopping | Portfólio Geral | nbd,todos,4,2,0.84,0.0,0.0019842830030239,0.5,0.42,,monitorar
creme hidratante facial para pele mista,WG_Shopping | Best Sellers | nbd,shopping | best sellers,8,1,0.88,0.0,0.1216678938796651,0.125,0.88,,monitorar
creme hidratante facial para pele mista,WG_Shopping | Portfólio Geral | nbd,todos,1,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
creme hidratante facial para pele oleosa,WG_Shopping | Best Sellers | nbd,shopping | best sellers,69,1,0.57,0.0,0.1216678938796651,0.014492753623188406,0.57,,monitorar
creme hidratante facial para pele oleosa,WG_Shopping | Portfólio Geral | nbd,todos,10,1,0.52,0.0,0.0019842830030239,0.1,0.52,,monitorar
creme hidratante facial para pele seca,WG_Shopping | Best Sellers | nbd,shopping | best sellers,9,1,0.71,0.0,0.1216678938796651,0.1111111111111111,0.71,,monitorar
creme hidratante facial pele mista,WG_Search | Soluções | nbd,search | produtos de skincare,1,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
creme hidratante facial pele mista,WG_Shopping | Best Sellers | nbd,shopping | best sellers,8,1,0.63,0.0,0.1216678938796651,0.125,0.63,,monitorar
creme hidratante garnier vitamina c,WG_Shopping | Best Sellers | nbd,shopping | best sellers,10,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
creme hidratante garnier vitamina c,WG_Shopping | Portfólio Geral | nbd,todos,1,2,0.62,0.0,0.0019842830030239,2.0,0.31,,monitorar
creme hidratante japones,WG_Search | Soluções | nbd,search | produtos de skincare,1,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
creme hidratante japones,WG_Shopping | Best Sellers | nbd,shopping | best sellers,44,2,0.54,0.0,0.1216678938796651,0.045454545454545456,0.27,,monitorar
creme hidratante japones,WG_Shopping | Portfólio Geral | nbd,todos,10,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
creme hidratante kokeshi,WG_Search | Institucional | bd,search_ kokeshi | pele porcelana,1,0,0.0,0.0,0.0016114096553333,0.0,,,monitorar
creme hidratante kokeshi,WG_Search | Institucional | bd,search_kokeshi,18,2,1.456142,0.0,0.0016114096553333,0.1111111111111111,0.728071,,monitorar
creme hidratante kokeshi,WG_Search | Institucional | bd,search_kokeshi | olhos de gueixa,1,0,0.0,0.0,0.0016114096553333,0.0,,,monitorar
creme hidratante neutrogena rosto,WG_Shopping | Best Sellers | nbd,shopping | best sellers,9,1,0.27,0.0,0.1216678938796651,0.1111111111111111,0.27,,monitorar
creme hidratante nupill,WG_Shopping | Best Sellers | nbd,shopping | best sellers,109,2,1.85,0.980104,0.1216678938796651,0.01834862385321101,0.925,1.8875547901039076,manter_otimizar_neste_grupo
creme hidratante nupill,WG_Shopping | Portfólio Geral | nbd,todos,33,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
creme hidratante para area dos olhos,WG_Search | Soluções | nbd,search | produtos de skincare,1,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
creme hidratante para area dos olhos,WG_Shopping | Best Sellers | nbd,shopping | best sellers,42,1,1.47,0.0,0.1216678938796651,0.023809523809523808,1.47,,monitorar
creme hidratante para area dos olhos,WG_Shopping | Portfólio Geral | nbd,todos,6,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
creme hidratante para colo e pescoço,WG_Shopping | Best Sellers | nbd,shopping | best sellers,24,1,0.33,0.0,0.1216678938796651,0.041666666666666664,0.33,,monitorar
creme hidratante para colo e pescoço,WG_Shopping | Portfólio Geral | nbd,todos,2,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
creme hidratante para o rosto,WG_Search | Soluções | nbd,search | produtos de skincare,18,1,1.91,0.0,0.0793697977877321,0.05555555555555555,1.91,,monitorar
creme hidratante para o rosto,WG_Shopping | Best Sellers | nbd,shopping | best sellers,2182,18,7.05,0.0,0.1216678938796651,0.008249312557286892,0.39166666666666666,,monitorar
creme hidratante para o rosto,WG_Shopping | Portfólio Geral | nbd,todos,497,7,3.13,1.0,0.0019842830030239,0.014084507042253521,0.4471428571428571,3.13,manter_otimizar_neste_grupo
creme hidratante para o rosto antissinais,WG_Shopping | Best Sellers | nbd,shopping | best sellers,19,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
creme hidratante para o rosto antissinais,WG_Shopping | Portfólio Geral | nbd,todos,3,1,0.87,0.0,0.0019842830030239,0.3333333333333333,0.87,,monitorar
creme hidratante para o rosto boticário,WG_Search | Soluções | nbd,search | produtos de skincare,1,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
creme hidratante para o rosto boticário,WG_Shopping | Best Sellers | nbd,shopping | best sellers,8,1,0.72,0.0,0.1216678938796651,0.125,0.72,,monitorar
creme hidratante para o rosto com protetor solar,WG_Shopping | Best Sellers | nbd,shopping | best sellers,9,1,0.35,0.0,0.1216678938796651,0.1111111111111111,0.35,,monitorar
creme hidratante para o rosto com protetor solar,WG_Shopping | Portfólio Geral | nbd,todos,1,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
creme hidratante para o rosto coreano,WG_Search | Soluções | nbd,search | produtos coreanos para pele,1,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
creme hidratante para o rosto coreano,WG_Shopping | Best Sellers | nbd,shopping | best sellers,57,3,5.51,0.0,0.1216678938796651,0.05263157894736842,1.8366666666666667,,monitorar
creme hidratante para o rosto coreano,WG_Shopping | Portfólio Geral | nbd,todos,27,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
creme hidratante para o rosto melhores,WG_Shopping | Best Sellers | nbd,shopping | best sellers,115,2,0.42,0.0,0.1216678938796651,0.017391304347826087,0.21,,monitorar
creme hidratante para o rosto melhores,WG_Shopping | Portfólio Geral | nbd,todos,46,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
creme hidratante para o rosto nivea,WG_Shopping | Best Sellers | nbd,shopping | best sellers,16,1,0.78,0.0,0.1216678938796651,0.0625,0.78,,monitorar
creme hidratante para o rosto nivea,WG_Shopping | Portfólio Geral | nbd,todos,5,1,0.62,0.0,0.0019842830030239,0.2,0.62,,monitorar
creme hidratante para o rosto pele mista,WG_Shopping | Best Sellers | nbd,shopping | best sellers,8,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
creme hidratante para o rosto pele mista,WG_Shopping | Portfólio Geral | nbd,todos,1,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
creme hidratante para o rosto pele oleosa,WG_Shopping | Best Sellers | nbd,shopping | best sellers,139,3,1.61,0.0,0.1216678938796651,0.02158273381294964,0.5366666666666667,,monitorar
creme hidratante para o rosto pele oleosa,WG_Shopping | Portfólio Geral | nbd,todos,34,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
creme hidratante para o rosto pele oleosa e com acne,WG_Shopping | Best Sellers | nbd,shopping | best sellers,9,1,2.08,0.0,0.1216678938796651,0.1111111111111111,2.08,,monitorar
creme hidratante para o rosto pele oleosa e com acne,WG_Shopping | Portfólio Geral | nbd,todos,2,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
creme hidratante para pele com acne,WG_Search | Soluções | nbd,search | produtos de skincare,5,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
creme hidratante para pele com acne,WG_Shopping | Best Sellers | nbd,shopping | best sellers,15,2,1.64,0.0,0.1216678938796651,0.13333333333333333,0.82,,monitorar
creme hidratante para pele com acne,WG_Shopping | Portfólio Geral | nbd,todos,8,1,1.22,0.0,0.0019842830030239,0.125,1.22,,monitorar
creme hidratante para pele madura,WG_Shopping | Best Sellers | nbd,shopping | best sellers,51,3,1.88,0.0,0.1216678938796651,0.058823529411764705,0.6266666666666666,,monitorar
creme hidratante para pele madura,WG_Shopping | Portfólio Geral | nbd,todos,26,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
creme hidratante para pele oleosa,WG_Shopping | Best Sellers | nbd,shopping | best sellers,99,1,0.46,0.0,0.1216678938796651,0.010101010101010102,0.46,,monitorar
creme hidratante para pele oleosa,WG_Shopping | Portfólio Geral | nbd,todos,10,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
creme hidratante para rosto,WG_Shopping | Best Sellers | nbd,shopping | best sellers,105,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
creme hidratante para rosto,WG_Shopping | Portfólio Geral | nbd,todos,21,1,0.81,0.0,0.0019842830030239,0.047619047619047616,0.81,,monitorar
creme hidratante para rosto pele madura,WG_Shopping | Best Sellers | nbd,shopping | best sellers,35,1,0.46,0.0,0.1216678938796651,0.02857142857142857,0.46,,monitorar
creme hidratante para rosto pele madura,WG_Shopping | Portfólio Geral | nbd,todos,7,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
creme hidratante para rosto pele sensivel,WG_Shopping | Best Sellers | nbd,shopping | best sellers,1,1,0.39,0.0,0.1216678938796651,1.0,0.39,,monitorar
creme hidratante para rosto ressecado,WG_Shopping | Best Sellers | nbd,shopping | best sellers,3,1,1.03,0.0,0.1216678938796651,0.3333333333333333,1.03,,monitorar
creme hidratante para rosto ressecado,WG_Shopping | Portfólio Geral | nbd,todos,1,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
creme hidratante para área dos olhos,WG_Shopping | Best Sellers | nbd,shopping | best sellers,61,1,0.41,0.0,0.1216678938796651,0.01639344262295082,0.41,,monitorar
